ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.47452045895741884,0.6841014712131985,0.4778267134674052,0.5533442671218234,0.6290511849951801,0.4781277813345892,0.4701940110454216,0.4872100946197242,0.6871658958372616,0
0.7036643561672257,0.5622297441540837,0.37653890888763236,0.4608819877068217,0.5686392176396802,0.4148603895985149,0.5549323076270712,0.4393861363795963,0.3836679712328114,0
0.7208524549178179,0.9368460114812657,0.21954635537116066,0.44855125697906373,0.7659781659335507,0.518085080726268,0.2881331286140332,0.5141330792244968,0.7041911446118116,0
0.616752737311889,0.5888628238463145,0.503618529092847,0.4204598857755997,0.705633283960768,0.553391250374519,0.45768876881617104,0.2928746852212898,0.21904499138704875,0
0.6389027455059728,0.7624320303625515,0.492171031878399,0.44286352162408676,0.6946930350620453,0.7008951882084888,0.5621758773289894,0.43793215891889953,0.11279888618539538,0
0.48835520706833535,0.5769211324753433,0.2009724530999123,0.34976325810282166,0.4979202721280203,0.6335129669365783,0.28975153325252184,0.4104987564943521,0.4364669089023333,0
0.4293612705710129,0.5573941320367575,0.46943203802714384,0.5279701222476799,0.5687909768973193,0.6279475355467048,0.5497033692936153,0.28318999344311574,0.7749564228271011,0
0.49739513406450914,0.6418473838373906,0.4193232605645576,0.40822392738436314,0.6050247009271655,0.23821931858331596,0.3411093245967263,0.708011111770809,0.6570215003055477,0
0.38197966208073125,0.3274114731921051,0.37680373870771544,0.5791129963518448,0.4306536660480282,0.4344779021773223,0.5103564484322288,0.6905932228434165,0.7169408408847958,0
0.5066661567003906,0.2700776634790149,0.4327560511188875,0.40998172295426455,0.45668949583537244,0.3929754590988719,0.4612924748631697,0.47786598526676416,0.44800114427822213,0
0.6498725865632733,0.429196738907064,0.3658219529319231,0.5398006001754806,0.5437635511635025,0.40849249403743804,0.32306886717615596,0.4665787517055657,0.32881123201741125,0
0.29357174555801335,0.44239718145741597,0.428792618266909,0.5112962872940149,0.4778184594001692,0.26806786200539257,0.4546563404116759,0.3976489239943941,0.4586761614123264,0
0.6025536574530007,0.4749089586990868,0.20503197813121785,0.5191522591242071,0.5096105110712091,0.494126225380336,0.7919598744195661,0.37943211561716833,0.7201576255376422,0
0.5999689193665915,0.5805412861291354,0.4035921312611265,0.5862173103314571,0.6529179206999076,0.42300431761562746,0.6000089366226654,0.4664982729450897,0.48080826590579157,0
0.6266764847182663,0.7676206658488058,0.16563528352881954,0.559225675605359,0.6232644790930545,0.25861466003035133,0.23120633658603296,0.6024063200011666,0.8079146647024666,0
0.426259362237094,0.5281978928498096,0.4888208680939601,0.4304849522392581,0.6219072265460214,0.0801849924935591,0.5013516083098067,0.561825864759342,0.5009887680781537,0
0.5948426986347073,0.5123521716209454,0.2299727448297114,0.2221682221594516,0.508883651943953,0.47492599778786926,0.6050607721024406,0.34833701456244426,0.49803836333904694,0
0.6577350042849819,0.6492240663109519,0.21347356920220434,0.5026355017365081,0.5773342859062751,0.27571878561394164,0.4826018525146241,0.5009338389433081,0.7512727003174047,0
0.5553382143997513,0.6626481279097636,0.22057695556024207,0.5037653923496341,0.6175691318041373,0.4418058744260444,0.15574263738783128,0.472618431425322,0.5527707025496593,0
0.5444061238552782,0.7589064231668733,0.6437289815512852,0.596098598324098,0.8452207109228747,0.2497478248519923,0.6161980503315,0.44971000186600146,0.45093163284484655,0
0.22948566653524857,0.6098303439451572,0.3544594562758736,0.6116932224132028,0.6253887368173615,0.2760320360699014,0.6453230540766014,0.6394814666712267,0.26732768408556074,0
0.5050881244116463,0.7944199136626353,0.2453370720948419,0.649074684430453,0.6525701871202342,0.16095780033428794,0.6026558607726628,0.6363386075494342,0.6238498265269102,0
0.7176966398823573,0.7150638056267046,0.2672417086027097,0.34097958063563066,0.6615984468646061,0.36507833855162747,0.5615870137611838,0.4551444624699532,0.3916475162726048,0
0.520596388010885,0.27827838335508687,0.15194083044165405,0.46845241643615687,0.3198799161294839,0.5224214413316409,0.4501164290079641,0.5009338389433081,0.33681708643631086,0
0.4828431601939476,0.33140120174660215,0.4827085726753072,0.48573516558778773,0.5067657949753617,0.2547956850458809,0.6532042356214786,0.6291329057015858,0.47131190887835606,0
0.6043474928356668,0.6810397038923417,0.5091442620680212,0.5480220551033247,0.6825094008146826,0.41808223015889806,0.5670360402176632,0.5594418671071162,0.46045636996122974,0
0.7319642702046435,0.6290622231182436,0.48661914358560243,0.6408753154334536,0.6832678109428731,0.32866457733729776,0.17658134227517944,0.44184462968361204,0.36375986475888067,0
0.5186847362760388,0.5938539741626125,0.4378474017294948,0.7008664837777425,0.6627269107034414,0.2928078691300189,0.37661838504470396,0.5124082554887327,0.5872620813151389,0
0.4559076626088345,0.5737325838434926,0.2985011918734451,0.40994026424272734,0.5614919400703291,0.5077770131152598,0.5778754169941893,0.32600728792332373,0.416031753704611,0
0.46588754996994997,0.38701456100443515,0.1885113038834726,0.2009823021116578,0.31797437122025474,0.42827527328561993,0.5266617029341318,0.48193996865963745,0.4683985534195986,0
0.3489761922739263,0.3997296388820914,0.6169176677396846,0.4882876199449037,0.5428944928447568,0.5419706137538162,0.64952187303587,0.4731838470340312,0.35580534042423906,0
0.4853953930484781,0.40128209618896904,0.31427718923539444,0.3003913495305395,0.4173165918100441,0.4314273014287191,0.6522716691097827,0.4065953994779343,0.23038788559876142,0
0.5627254606064908,0.735304288122801,0.5670360305000481,0.7025114593798258,0.7686352334254076,0.49307854448091876,0.3841033130803349,0.13203615119677542,0.41669658583978914,0
0.424820212947088,0.5560078061347297,0.6344719592065663,0.5742610062262764,0.7116644865097375,0.28717449563751574,0.7215150794463174,0.28840829217061975,0.545434698076451,0
0.4367337098633458,0.5352851109059666,0.4954529812529963,0.48905101913879334,0.5405972157243427,0.44700482375159784,0.6921551959185781,0.4536571906489792,0.6063146783127689,0
0.42373246231466444,0.4199064088726875,0.2573399892708783,0.5191858995758125,0.5023101174385688,0.22774205283494076,0.40751140866135593,0.5238249544051463,0.39988849640902874,0
0.5737582805453023,0.4833790529280993,0.48984132316397383,0.6488627366205361,0.5835814105779005,0.35416637027256953,0.55373177471361,0.6308426719279476,0.37911446209296584,0
0.6777931566397438,0.572723731782606,0.2264803397624233,0.37744849831432414,0.5627885763550491,0.4200694537074703,0.4812837953885286,0.4762654400131877,0.4584410523857559,0
0.5765324403352194,0.5686486559317341,0.47750586300124337,0.5002966213291847,0.6112000163005539,0.5872133653401419,0.5620368806680901,0.4995055497000769,0.5628418250353162,0
0.4790683169657043,0.5172898916414429,0.8157563853868455,0.40446782058468134,0.6354622449100088,0.31140179986704875,0.4194987190329226,0.4347070688228384,0.3126914177262276,0
0.5542696042368714,0.5810992308851615,0.44196341210970214,0.5566098001295935,0.5943056606470986,0.4855104488870339,0.5560355337396448,0.6722255880913649,0.5367277671668176,0
0.34403878618083034,0.6425072392886053,0.38245808336185133,0.41408091942719005,0.5186995506145254,0.3349391524679676,0.6383450165455425,0.39273948433397765,0.3908553275781498,0
0.43419375603675764,0.5390949449777674,0.23361565272876894,0.37730941768265175,0.5593449492796438,0.6020705764002953,0.5033936803088241,0.449719953373236,0.41613547592973305,0
0.6928118568054794,0.8033669300311393,0.14511419277521792,0.5929415742981616,0.6541150539764466,0.2747334639488727,0.5178876469279179,0.3817995593491888,0.6316580816446441,0
0.6827493760194079,0.39061890074952804,0.4151985497092551,0.4716065348333761,0.5799163286517883,0.39068043557859483,0.5833174126783891,0.7054102770645352,0.6878620647679627,0
0.5377433673427401,0.5639775685360777,0.28470462344169095,0.7250837071748716,0.6521201693776812,0.3967833162194024,0.33617490626405483,0.7941719011097066,0.2927929411134388,0
0.40251948573602225,0.3987271256893707,0.4377691867768234,0.43799708773377477,0.47725765658795943,0.20314944525921655,0.383154005305558,0.668075679561227,0.6420456896010451,0
0.4612430452794864,0.554989189056346,0.30864949725574986,0.265455717491846,0.45817004225137065,0.09565225676615537,0.3082898264405433,0.5646423229003614,0.6196407683944133,0
0.33208604120232854,0.4940268444183471,0.23564761888409386,0.6464154760403893,0.5484251192085304,0.6992192765133991,0.41123427731076734,0.4630895019243574,0.5884610697082783,0
0.4849876682497176,0.6274525686758755,0.35020636595609045,0.5036993627536813,0.5996808300706119,0.2806470511241619,0.298875063942367,0.4552440725005762,0.13375480357984879,0
0.5978457982186943,0.6118770626901558,0.6068579583856348,0.6210123109488663,0.726798609993196,0.49975021961207244,0.4676845001326458,0.5009338389433081,0.46026954973841216,0
0.5444643485619363,0.6910397617527224,0.3800567729104709,0.41941520302653046,0.6001556286024048,0.49053476919856887,0.4917968437805395,0.24259487357055123,0.45009912372260447,0
0.6316629877035709,0.7204101267654254,0.40059144004615665,0.6099853973101041,0.6788487396814464,0.3236723885005111,0.3490704112335745,0.5828999629693699,0.6247805860224458,0
0.4342360556965237,0.39194778069469055,0.3033388355554193,0.5814581531082174,0.5660928483163887,0.5067325380865444,0.4867269349561888,0.46906762348141184,0.5718056510259103,0
0.42845715579205335,0.34849305415414866,0.16548452521176638,0.5314399811563821,0.4231214156554613,0.3867684426229889,0.5738707332838549,0.3648919062721579,0.6311164623140203,0
0.514107773445267,0.8420444377351212,0.2542313346309599,0.5721590076467853,0.7259733152934793,0.38785330046694483,0.5870035443184983,0.5229479460466337,0.4452391802231634,0
0.6108830479936042,0.5710753123320081,0.4656191503578474,0.47513312196385704,0.6343384889662662,0.19640938130173954,0.6234234808176683,0.5205887671963378,0.7558556248582603,0
0.5754736234152384,0.29533561746681936,0.1773257869006194,0.37810481238022803,0.39382050589099743,0.5188992506174377,0.39277590263657214,0.7107972470988072,0.2885749642224829,0
0.585675839819426,0.5880874894681015,0.621272098449477,0.43030617845374924,0.6194410784859158,0.3586291064085823,0.558948358685033,0.618399331408378,0.49649952913832396,0
0.5520767303552846,0.5311737351357236,0.1312875088506125,0.29433338222163896,0.46449315725961426,0.5543104357374253,0.53721998065227,0.6621947231320826,0.6221885237910079,0
0.3051575147218302,0.3417994279413555,0.5081443501353704,0.6450594920065099,0.48114975802833765,0.42260623508070055,0.6086779151818001,0.4718773042882096,0.5817069221721176,0
0.5092205558198588,0.5696603031660031,0.41771595590626,0.5419516506368532,0.6021739527330338,0.684402748457395,0.454972894058134,0.4684788008418492,0.41752278508571644,0
0.48210577699719914,0.4696187492160303,0.4235743716782682,0.3526777268340968,0.47909344983699576,0.512038218692534,0.37420070069293315,0.49147403069286755,0.4705080963946303,0
0.42854511218590247,0.5662938651005278,0.5460253763441955,0.6338743681203881,0.6245710675780118,0.25333159873574795,0.28621765030866453,0.6149260293873096,0.6275607487941486,0
0.55832636505199,0.8544612383453655,0.4784123916767438,0.6671072926288902,0.8402336624900946,0.2848567719920589,0.5181789373680386,0.41813671887893433,0.4379771559208187,0
0.4562801663943159,0.49810437684355197,0.5130325208878902,0.5363697127342366,0.6157181006481516,0.4961215538562285,0.40800386428204055,0.37999886609767175,0.6740541515624032,0
0.3700356640150395,0.6851885284793271,0.6641680231770928,0.6381109110411779,0.7146436752002184,0.687442872973146,0.40689815100349497,0.40488474318743445,0.28360617580708786,0
0.47500986511463195,0.4501753077260664,0.19132406765506088,0.4882693993272751,0.5022146627340636,0.15936029862308115,0.6589307971208926,0.4628589131899075,0.7474188708835589,0
0.41027225271828593,0.3489483131129477,0.23734893034203738,0.3673092026855273,0.4283218057945396,0.6105885367188154,0.3964267576169455,0.5140245161169973,0.5118708048903194,0
0.6757322217573439,0.5725072322114709,0.1629347018570742,0.40173702465629424,0.5413631578923652,0.10515617190944866,0.5412091529965468,0.5009338389433081,0.2613091443218648,0
0.44382124932328554,0.6579922893950235,0.7994192432722781,0.37645808264849684,0.6647312108432155,0.4239097699706387,0.37030055662689276,0.6246008724995505,0.443233453447719,0
0.3939739851439759,0.36738044630306177,0.2873806281995852,0.4354694174045111,0.4847436298764057,0.1283630310732809,0.4674245816937694,0.686566637986553,0.7431461572373184,0
0.4645861457694832,0.24033350747346668,0.45433475026743314,0.5340667201609204,0.5205428764619172,0.22770188765858337,0.693729596189154,0.6689143286553038,0.5439940363422734,0
0.5493798512246565,0.479553709079098,0.32089133410358656,0.5263069219277573,0.5943505255657681,0.30739568999673167,0.27569328575930613,0.5866341280796061,0.5397564031274962,0
0.5180785594247749,0.5122528490456766,0.28392648325566217,0.33453520644707124,0.5338133273507548,0.39447106162070905,0.557278574198923,0.4860548341761128,0.5864540421710525,0
0.660214613760931,0.3052611675081328,0.27918514356373,0.25682774984442747,0.40527881524459874,0.5405330097581852,0.4384644472423778,0.6433776482207976,0.5462729612324962,0
0.2535699657527341,0.7462863912004611,0.41429464213052136,0.5361964975775774,0.632204857940892,0.40940153386868816,0.7334218907692754,0.26015549177304637,0.25142932691342507,0
0.7000456101331272,0.6177489892015113,0.2671625389861554,0.16706759945032132,0.4774702918218866,0.40359590111517835,0.6848325998756195,0.5327665028063374,0.3777174956816586,0
0.28310251559323846,0.289148250292395,0.19397264815275464,0.338709671525124,0.37623087811822165,0.4415653722612646,0.6601408616747768,0.6745332486136136,0.5966999049299418,0
0.41695670435405097,0.6780777204100116,0.2849175610528348,0.33256686852341416,0.5288918014910126,0.22867803590456653,0.4485072223814716,0.26838012673754347,0.7886763884195523,0
0.5911530035957114,0.5041322381264586,0.22530655534001848,0.44392679363682813,0.5309228775673659,0.5289715402900171,0.4348463769546413,0.67969474175728,0.43208284939401176,0
0.5567594602963404,0.39581828944924446,0.13261482231694421,0.4954266513594073,0.36733415748020043,0.3735797207055231,0.5732337300350829,0.4716478582674511,0.5524452346006294,0
0.5605363008260956,0.8239064889664167,0.6074632345448592,0.47438233336834,0.7417087932097733,0.4060155636401418,0.46557011758984523,0.41637111986845987,0.44617760721334826,0
0.7114655603903999,0.6551698606445556,0.2606698770564259,0.5144321585546008,0.5907808146108994,0.5725575549506654,0.6715328698558461,0.49198552292752895,0.5416082786660507,0
0.45457932529711875,0.6596734675314139,0.6150059011519724,0.6442346806525376,0.7286457613049946,0.22273882048899124,0.4231333472906845,0.7670555883443831,0.6228404718188707,0
0.4096741561828073,0.5938859509789971,0.39031799401735073,0.44366361279932437,0.635069678910651,0.47849518716414763,0.5094630428810671,0.5999300997100592,0.6421162545244593,0
0.36860724341342194,0.4206512861965582,0.4447138781373462,0.4171027913101331,0.48717545757007574,0.5368105311364056,0.5165147689696656,0.45518229616230926,0.5383268628470251,0
0.4979973772114211,0.5250469146533332,0.07092239415572162,0.1895871794085066,0.37034651561977194,0.3612041826474181,0.43508444732936996,0.4793263172947043,0.38981918157363776,0
0.5612829014840215,0.8495604525823357,0.2998422024395539,0.5496421005257192,0.7625244225001035,0.5669548879691821,0.497034108126309,0.4503668413839858,0.39659972548454886,0
0.6279283087200812,0.6724174481822243,0.5014759557865442,0.33468114091277906,0.6333560104787648,0.49509054410946696,0.5032498133073404,0.3812225641256079,0.5068620428121632,0
0.46369283913778986,0.3471463341162871,0.45092844190976256,0.496935625413322,0.4722227901140855,0.313836138463871,0.47722027121220334,0.5694033618278821,0.414246832756856,0
0.5451592269928061,0.3330275151839497,0.2920366318943452,0.5355219952406319,0.43615490777099303,0.7136001405173694,0.6674057798720961,0.4718797149143264,0.1384829250440291,0
0.7041235512399281,0.7086960107024625,0.18486879579657928,0.4021043459219413,0.6323239966526089,0.37025915313167157,0.4575523363003728,0.4408624082906114,0.6449882392478855,0
0.6371452862072771,0.5763439633533463,0.34187214475800537,0.49879157958870596,0.5719999570206142,0.29883116514412605,0.543780547009029,0.4082409213770244,0.6848383772528039,0
0.35347737004913105,0.8372409068907348,0.4626563319425411,0.7522866460203237,0.7135785014759326,0.5659686270713142,0.6479061721835039,0.4578652429647333,0.5752900144187184,0
0.60752786212611,0.8015105008883859,0.40769278165696526,0.42634092722472977,0.7242624963168447,0.7018614021049817,0.45874674870477805,0.6724364372539695,0.6549528609099567,0
0.4978238909038404,0.24226295051496102,0.14704712081475554,0.24023365394565196,0.3006917198021563,0.4225454226186621,0.8545880915406514,0.7414753035166378,0.4832115332360568,0
0.5413231391339844,0.49376195497451303,0.2098140580837195,0.3413259330090662,0.47506908992036123,0.4861424043732921,0.5495192751698207,0.4611306943462656,0.46159025802456255,0
0.3060983523840525,0.4872961153351823,0.43953333566361474,0.30316159399797127,0.4817099866317633,0.4131150680584407,0.626029254319117,0.413874885854179,0.36043914095108026,0
0.49019166793165003,0.5031778981284839,0.4058113714935846,0.4354037396252871,0.5515308997300985,0.48658298745270934,0.5596408945589383,0.4974633329189781,0.6575041747389918,0
0.46441198580108506,0.5764898514025908,0.2999294923489813,0.39695626697325015,0.5190635879137911,0.37813097336829365,0.5528545279312863,0.48902057961202805,0.29043389070490094,0
0.24957061350339999,0.5693287499846433,0.4946223411907924,0.3656371161156114,0.5710398653078786,0.16227115997056443,0.6155847780732776,0.5763564974484383,0.3699208466249461,0
0.33302858989854056,0.5845811821005447,0.3085305832920765,0.5734607371873378,0.6291723278646477,0.3849957629404183,0.3547192383772723,0.3363771283805009,0.7415338471467728,0
0.5234549327984749,0.5952514214765529,0.5024891298877094,0.4353378861864708,0.5966068657671924,0.5821291870526356,0.6012598230595897,0.4915334954878285,0.4514920206483999,0
0.3264340688329618,0.7589412641976664,0.40080397605201257,0.38612217644982055,0.7089164226530743,0.38003732383937233,0.5798662299225239,0.5038111565728748,0.48913968014793174,0
0.6645967231333179,0.806314480306392,0.26413471356532764,0.24545348324246655,0.5804451225001084,0.5465622109768653,0.36628844714897646,0.7835440100406847,0.5122850065716723,0
0.5505641938696662,0.5182655570636648,0.3578201822573896,0.49624750819410784,0.5574198869084636,0.27108961539467363,0.5885666258427164,0.5190341099050434,0.5121709596952511,0
0.6664604152981267,0.6273668641380897,0.4918775768899987,0.4060316523934709,0.6433332996375863,0.2652841600082331,0.5700359695046961,0.20386995821034773,0.32653321353765136,0
0.44245851114718976,0.592152957302703,0.1461906495902388,0.39169692506134857,0.44737378368473146,0.5258900536545797,0.33647700074383224,0.5711669463538868,0.6048779577309489,0
0.6294368734987724,0.6477225868836453,0.15222193214661398,0.3936963789909403,0.5766618186303604,0.40528883597638693,0.34860479397057903,0.5009338389433081,0.44619582279112574,0
0.4613816455347612,0.8356636791781789,0.6560439939892876,0.5729197468779228,0.8155070781851335,0.2716166164390078,0.521203184706548,0.6123911307391522,0.5454509444673992,0
0.473962345338975,0.6810817351375674,0.32430999259876797,0.6276568887422369,0.6066176876075545,0.3325852827600999,0.471196540226895,0.6127498914294969,0.7359593264541119,0
0.6692779199119813,0.3644726580067724,0.22873608368744466,0.6862228691818055,0.5158169546523692,0.7087603150227045,0.25825261077193146,0.5978050675235995,0.48073064885196165,1
0.6387616903627416,0.2988620265370329,0.3478640481570604,0.5645431888650961,0.4861803390159486,0.45226281531542556,0.506752594749501,0.5648875875577144,0.502552402286292,1
0.477227779041117,0.7209028034778688,0.6911879980686572,0.6910987104092294,0.16524332649393425,0.3168925229840474,0.37217622201703404,0.5648810843495379,0.476721460550306,1
0.5043845077903432,0.5778932773992991,0.35750349749178145,0.5360315425447306,0.44906795069603045,0.20649889068492006,0.49718450053352437,0.5703248959910577,0.4935618949019288,1
0.5395165492368436,0.7022029970951402,0.24791542330881094,0.4173602654547851,0.6935912203854354,0.3896964560599948,0.33314533491352744,0.6695005703428596,0.1957077298504988,1
0.5878008396375498,0.5921335160170429,0.49367677436677904,0.6336152506536215,0.4795408815183587,0.28475551208655503,0.6655165325855614,0.4534140797363733,0.5158107879256819,1
0.695242045509831,0.1902129627910372,0.481353158279167,0.666938768681754,0.5516538993495945,0.5633425833395928,0.48248780865003055,0.44079111215286315,0.2605945304976682,1
0.42653518064436563,0.6218313502495002,0.27873627203990514,0.6361798748224572,0.509849637671627,0.39190655798613794,0.44130321962790525,0.467226069668402,0.41341928272445444,1
0.34636204190289216,0.8619678842804531,0.47230415432386985,0.40387129337459887,0.6966239046064513,0.17398553922376658,0.5390304793651384,0.5370096828351206,0.3874589356289296,1
